title,company,address,experience,url,query,page,vacancy_id,matched_queries
AI Engineer,ИП Баранов Денис Владимирович,Минск,Опыт 3-6 лет,https://rabota.by/vacancy/135900323?query=ML+Engineer&hhtmFrom=vacancy_search_list,ML Engineer,4,135900323,"['ML Engineer', 'MLOps']"
Agentic AI Engineer (Cheminformatics),Software Country (ТОО Балхаш Системс),Сербия,Опыт 3-6 лет,https://hh.ru/vacancy/135375287?query=ML+Engineer,ML Engineer,4,135375287,['ML Engineer']
ML-инженер,Сбер. Data Science,Москва,Опыт 1-3 года,https://hh.ru/vacancy/136096143?query=ML+Engineer,ML Engineer,4,136096143,['ML Engineer']
Data Scientist / Machine Learning Engineer,"Мобильные ТелеСистемы (МТС), Беларусь",Минск,Опыт 1-3 года,https://rabota.by/vacancy/135914097?query=ML+Engineer&hhtmFrom=vacancy_search_list,ML Engineer,4,135914097,['ML Engineer']
Data Scientist / ML Engineer,Аптечная сеть Ваша №1 х Таблетка.ру,Москва,Опыт 1-3 года,https://hh.ru/vacancy/121370571?query=ML+Engineer,ML Engineer,4,121370571,['ML Engineer']
Руководитель направления ИИ,ФГБУ ГМЦ РОССТАТА,Москва,Опыт более 6 лет,https://hh.ru/vacancy/135078084?query=ML+Engineer,ML Engineer,4,135078084,['ML Engineer']
Lead ML Engineer / ML Tech Lead,ООО Астр,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/135454636?query=ML+Engineer,ML Engineer,4,135454636,['ML Engineer']
Senior ML Engineer Guitarist (Audio / Music / Guitar),FunCorp,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/135831075?query=ML+Engineer,ML Engineer,4,135831075,"['ML Engineer', 'MLOps']"
Senior C/C++ Developer (AI / Real-Time Audio Processing),ООО Интеграция Дистрибуция Проекты,"Минск, проспект Победителей, 7А",Опыт более 6 лет,https://rabota.by/vacancy/134663989?query=ML+Engineer&hhtmFrom=vacancy_search_list,ML Engineer,4,134663989,['ML Engineer']
Менеджер продукта\Product Owner,Finstar Financial Group,Москва,Опыт более 6 лет,https://hh.ru/vacancy/135163002?query=ML+Engineer,ML Engineer,5,135163002,['ML Engineer']
Технический директор (CTO)\Руководитель отдела разработки,WOWBLOGGER,Санкт-Петербург,Опыт 3-6 лет,https://hh.ru/vacancy/136014856?query=ML+Engineer,ML Engineer,5,136014856,['ML Engineer']
AI-инженер .NET (AI / Product Engineer),РУСАЛ,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/135485045?query=ML+Engineer,ML Engineer,5,135485045,['ML Engineer']
"Инженер-алгоритмист / Robotics Software Engineer (C++, Perception, LiDAR SLAM)",АО НИИАС,Санкт-Петербург,Опыт 1-3 года,https://hh.ru/vacancy/134707660?query=ML+Engineer,ML Engineer,5,134707660,['ML Engineer']
Senior Data Engineer,Сбер. IT,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/135973254?query=ML+Engineer,ML Engineer,5,135973254,['ML Engineer']
ML-инженер,Т-Банк. ИТ. Разработка,"Красноярск, р-н Центральный",Опыт 3-6 лет,https://hh.ru/vacancy/135531640?query=ML+Engineer,ML Engineer,5,135531640,['ML Engineer']
Руководитель направления по аналитике данных (Внедрение GenAI решений),Сбер. IT,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/136322690?query=ML+Engineer,ML Engineer,5,136322690,['ML Engineer']
ML Engineer (NLP & Backend),Сбер. Data Science,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/136187973?query=ML+Engineer,ML Engineer,5,136187973,"['Data Engineer', 'ML Engineer']"
Senior AI engineer,ОТП Банк. IT,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/132719601?query=ML+Engineer,ML Engineer,5,132719601,['ML Engineer']
Senior Automation QA Engineer (Python)/ Инженер по тестированию,"""МТС"", Работа в IT",Москва,Опыт 3-6 лет,https://hh.ru/vacancy/135444122?query=ML+Engineer,ML Engineer,5,135444122,['ML Engineer']
Senior ML-инженер (LLM / AI-агенты),Сбер. IT,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/136330092?query=ML+Engineer,ML Engineer,5,136330092,['ML Engineer']
Архитектор AI,ООО ИК СИБИНТЕК,Москва,Опыт более 6 лет,https://hh.ru/vacancy/135968850?query=ML+Engineer,ML Engineer,5,135968850,['ML Engineer']
Методист образовательных программ по ИИ для детей (7–16 лет),ИП Иванова Екатерина Сергеевна,Нижний Новгород,Опыт 3-6 лет,https://hh.ru/vacancy/135801086?query=ML+Engineer,ML Engineer,5,135801086,['ML Engineer']
Data Platform Engineer (Analytics Infrastructure),ООО ЧУБАККА,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/135770829?query=ML+Engineer,ML Engineer,5,135770829,"['Data Engineer', 'ML Engineer']"
Robot Tester / Benchmark Engineer,Сбер для экспертов,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/135745984?query=ML+Engineer,ML Engineer,5,135745984,"['Data Engineer', 'ML Engineer']"
Системный аналитик Отдела развития цифровых каналов и внедрения денежных переводов,БАНК МБА-МОСКВА,Москва,Опыт 1-3 года,https://hh.ru/vacancy/135976584?query=ML+Engineer,ML Engineer,5,135976584,['ML Engineer']
MLOps Engineer / AI Infrastructure Engineer,АО Нурбанк,Алматы,Опыт 3-6 лет,https://hh.ru/vacancy/135990883?query=ML+Engineer,ML Engineer,5,135990883,['ML Engineer']
ML Engineer / Python Developer,Сбер. IT,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/136270892?query=ML+Engineer,ML Engineer,5,136270892,['ML Engineer']
Computer Vision Engineer,АО Инновационные технологии,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/135051018?query=ML+Engineer,ML Engineer,5,135051018,['ML Engineer']
Data-инженер,Сбер. IT,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/135781664?query=ML+Engineer,ML Engineer,6,135781664,['ML Engineer']
AI/ML Solutions Engineer,Лаборатория Касперского,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/135601451?query=ML+Engineer,ML Engineer,6,135601451,"['ML Engineer', 'MLOps']"
Middle Data Scientist (SafeHub),Сбер. IT,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/136198682?query=ML+Engineer,ML Engineer,6,136198682,['ML Engineer']
MLOps/DevOps Specialist,АО Home Credit Bank (ДБ АО «ForteBank»),"Алматы, улица Зеина Шашкина, 1/1",Опыт 1-3 года,https://hh.ru/vacancy/134119133?query=ML+Engineer,ML Engineer,6,134119133,"['ML Engineer', 'MLOps']"
ML -инженер (CV),ООО КИТТ,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/135928560?query=ML+Engineer,ML Engineer,6,135928560,['ML Engineer']
Data Scientist / ML Engineer - Game AI в команду Disrupt,Сбер. IT,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/136297970?query=ML+Engineer,ML Engineer,6,136297970,['ML Engineer']
ML engineer (invest tech),АО ВИМ Инвестиции,"Москва, р-н Пресненский",Опыт 3-6 лет,https://hh.ru/vacancy/135597984?query=ML+Engineer,ML Engineer,6,135597984,"['ML Engineer', 'MLOps']"
Product Owner (Кредит наличными),ОТП Банк. Бизнес,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/135760639?query=ML+Engineer,ML Engineer,6,135760639,['ML Engineer']
MLSecOps/Security MLOps,СБЕРКОРУС,Москва,Опыт 1-3 года,https://hh.ru/vacancy/135635687?query=ML+Engineer,ML Engineer,6,135635687,"['ML Engineer', 'MLOps']"
Менеджер направления AI,Пивоварни Бочкарев,"Москва, р-н Хорошёвский",Опыт более 6 лет,https://hh.ru/vacancy/135882603?query=ML+Engineer,ML Engineer,6,135882603,['ML Engineer']
Data Scientist (NLP / Prompt Engineering),Сбер. IT,Москва,Опыт 1-3 года,https://hh.ru/vacancy/136145096?query=ML+Engineer,ML Engineer,6,136145096,['ML Engineer']
Senior Системный аналитик,Сбер. IT,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/136133430?query=ML+Engineer,ML Engineer,6,136133430,['ML Engineer']
Senior devops инженер,Сбер. IT,Москва,Опыт более 6 лет,https://hh.ru/vacancy/135810181?query=ML+Engineer,ML Engineer,6,135810181,['ML Engineer']
Руководитель группы по сбору данных - Data Engineer,Интерлизинг,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/135488366?query=ML+Engineer,ML Engineer,6,135488366,"['Data Engineer', 'ML Engineer']"
Руководитель проектов по внедрению ИИ-агентов в процессы Сбера,Сбер. Экспертам и руководителям,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/134066443?query=ML+Engineer,ML Engineer,6,134066443,['ML Engineer']
Quant / Trade platform engineer,ИП Медведев Фёдор Яковлевич,Минск,Опыт 1-3 года,https://rabota.by/vacancy/135563248?query=ML+Engineer&hhtmFrom=vacancy_search_list,ML Engineer,6,135563248,"['Data Engineer', 'ML Engineer']"
ML Engineer (Middle+/Senior),getmatch,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/135442049?query=ML+Engineer,ML Engineer,6,135442049,"['Data Engineer', 'ML Engineer', 'MLOps']"
Python/AI Engineer (GenAI),Сбер. IT,Москва,Опыт более 6 лет,https://hh.ru/vacancy/135646194?query=ML+Engineer,ML Engineer,6,135646194,['ML Engineer']
Technical Product Owner,Сбер. IT,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/135720998?query=ML+Engineer,ML Engineer,6,135720998,"['Data Engineer', 'ML Engineer']"
AI application security engineer,Контур,"Екатеринбург, р-н Академический",Опыт 1-3 года,https://hh.ru/vacancy/136160341?query=ML+Engineer,ML Engineer,6,136160341,"['Data Engineer', 'ML Engineer']"
Head of Engineering DSP-Разработка,Future Focus,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/135728677?query=ML+Engineer,ML Engineer,7,135728677,['ML Engineer']
ML Engineer,ЗАО Водород,Минск,Опыт 3-6 лет,https://rabota.by/vacancy/135902889?query=ML+Engineer&hhtmFrom=vacancy_search_list,ML Engineer,7,135902889,['ML Engineer']
Computer Vision / ML engineer,ООО Марс,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/136034160?query=ML+Engineer,ML Engineer,7,136034160,['ML Engineer']
"Python/SQL-разработчик (Data Engineer: Airflow, Kafka, Greenplum)",HRStream,Алматы,Опыт 3-6 лет,https://hh.ru/vacancy/135746040?query=ML+Engineer,ML Engineer,7,135746040,['ML Engineer']
Data engineer (Middle) ГПХ,АО Банк ЦентрКредит,"Алматы, проспект Аль-Фараби, 38",Опыт 1-3 года,https://hh.ru/vacancy/135926305?query=ML+Engineer,ML Engineer,7,135926305,['ML Engineer']
Senior Software Engineer (GigaChat),Сбер. IT,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/136178317?query=ML+Engineer,ML Engineer,7,136178317,['ML Engineer']
"Senior Machine Learning Engineer (on-site, no remote, Astana)",MDietHealth Corp,"Астана, улица Динмухамеда Кунаева, 12/1",Опыт 3-6 лет,https://hh.ru/vacancy/135527985?query=ML+Engineer,ML Engineer,7,135527985,['ML Engineer']
Product manager,ИП Сизинцев Роман Александрович,Санкт-Петербург,Опыт 3-6 лет,https://hh.ru/vacancy/135396521?query=ML+Engineer,ML Engineer,7,135396521,['ML Engineer']
"ML Engineer (RL, DL) (в Бильбао, Испания)",Artificial Seed,"провинция Бискайя, Басаури, Бильбао",Опыт 1-3 года,https://hh.ru/vacancy/135546768?query=ML+Engineer,ML Engineer,7,135546768,['ML Engineer']
AI Engineer,Сбер. Data Science,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/135900665?query=ML+Engineer,ML Engineer,7,135900665,['ML Engineer']
Senior AI Agent Engineer,PravoTech,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/135852978?query=ML+Engineer,ML Engineer,7,135852978,['ML Engineer']
LLM/ML инженер на core агента (ДКА),Сбер. IT,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/135443544?query=ML+Engineer,ML Engineer,7,135443544,['ML Engineer']
ML Engineer (Cardio Algorithms),ООО СалютДевайсы,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/135074604?query=ML+Engineer,ML Engineer,7,135074604,['ML Engineer']
Tech Lead Java (Продуктовая фабрика),Сбер. IT,Москва,Опыт более 6 лет,https://hh.ru/vacancy/135469505?query=ML+Engineer,ML Engineer,7,135469505,['ML Engineer']
Senior аналитик данных,Сбер. IT,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/135723442?query=ML+Engineer,ML Engineer,7,135723442,['ML Engineer']
ML-инженер в команду эффективного рантайма и инференса,Т-Банк. ИТ. Разработка,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/128981566?query=ML+Engineer,ML Engineer,7,128981566,['ML Engineer']
AI Engineer / LLM Engineer,Andersen,Минск,Опыт 3-6 лет,https://rabota.by/vacancy/135504338?query=ML+Engineer&hhtmFrom=vacancy_search_list,ML Engineer,7,135504338,['ML Engineer']
Senior AI/ML Developer (г. Новосибирск),ООО СофтМолл,Новосибирск,Опыт 3-6 лет,https://hh.ru/vacancy/130687729?query=ML+Engineer,ML Engineer,8,130687729,['ML Engineer']
Senior MLE (Adaptation&Integration) в Kandinsky,Сбер. IT,Москва,Опыт более 6 лет,https://hh.ru/vacancy/136231911?query=ML+Engineer,ML Engineer,8,136231911,['ML Engineer']
AI Engineer / LLM Engineer,Andersen,Минск,Опыт 3-6 лет,https://rabota.by/vacancy/135504339?query=ML+Engineer&hhtmFrom=vacancy_search_list,ML Engineer,8,135504339,['ML Engineer']
Chief Data Scientist,Сбер. IT,Москва,Опыт более 6 лет,https://hh.ru/vacancy/135372357?query=ML+Engineer,ML Engineer,8,135372357,['ML Engineer']
Java Tech Lead (Команда GigaCode),Сбер. IT,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/135661461?query=ML+Engineer,ML Engineer,8,135661461,['ML Engineer']
Senior/TeamLead Разработчик симуляции (Unreal Engine),ИП Мамаева Ирина Анатольевна,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/135744402?query=ML+Engineer,ML Engineer,8,135744402,['ML Engineer']
Tech lead (Центр робототехники),Сбер для экспертов,Москва,Опыт более 6 лет,https://hh.ru/vacancy/135478213?query=ML+Engineer,ML Engineer,8,135478213,['ML Engineer']
Site Reliability Engineer — SRE,Т-Банк. ИТ. Инфраструктура,"Челябинск, р-н Центральный",Опыт 1-3 года,https://hh.ru/vacancy/135749832?query=ML+Engineer,ML Engineer,8,135749832,['ML Engineer']
Руководитель отдела клиентской аналитики,S8 Capital,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/136029260?query=ML+Engineer,ML Engineer,8,136029260,['ML Engineer']
Senior Data Scientist (команда оптимизации расходов),Сбер. Data Science,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/136160970?query=ML+Engineer,ML Engineer,8,136160970,['ML Engineer']
Senior Data Scientist (Торговое финансирование),Сбер. IT,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/136078310?query=ML+Engineer,ML Engineer,8,136078310,['ML Engineer']
ML-инженер,Сбер. IT,Нижний Новгород,Опыт 1-3 года,https://hh.ru/vacancy/135981194?query=ML+Engineer,ML Engineer,8,135981194,['ML Engineer']
Senior Scoring Developer,ООО Займиго МКК,Нижний Новгород,Опыт 3-6 лет,https://hh.ru/vacancy/129144602?query=ML+Engineer,ML Engineer,8,129144602,['ML Engineer']
NLP engineer (Направление клиентского сервиса),RWB (Wildberries & Russ),Москва,Опыт 3-6 лет,https://hh.ru/vacancy/136083629?query=ML+Engineer,ML Engineer,8,136083629,['ML Engineer']
Site Reliability Engineer (SRE),Т-Банк. ИТ. Инфраструктура,"Саратов, р-н Волжский",Опыт 3-6 лет,https://hh.ru/vacancy/131586580?query=ML+Engineer,ML Engineer,8,131586580,['ML Engineer']
Lead AI Engineer (команда Конструктор Комплексных Решений),Сбер. Data Science,Москва,Опыт более 6 лет,https://hh.ru/vacancy/135975339?query=ML+Engineer,ML Engineer,8,135975339,"['ML Engineer', 'MLOps']"
Агрохимик,Информационные технологии,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/136328518?query=ML+Engineer,ML Engineer,8,136328518,['ML Engineer']
"Старший Go-разработчик, видеоплатформа",Ozon Tech,Москва,Опыт более 6 лет,https://hh.ru/vacancy/136098370?query=ML+Engineer,ML Engineer,8,136098370,['ML Engineer']
Middle+ AI Engineer(MLOps Expert),Сбер. IT,Москва,Опыт 3-6 лет,https://hh.ru/vacancy/135374230?query=ML+Engineer,ML Engineer,8,135374230,"['ML Engineer', 'MLOps']"
